year,state,state_po,state_fips,state_cen,state_ic,office,district,candidate,party,candidatevotes,totalvotes
2010,Ohio,OH,39,31,24,US House,5,Robert E. Latta,republican,140703,207453
2010,Ohio,OH,39,31,24,US House,5,Caleb Finkenbiner,democrat,54919,207453
2010,Ohio,OH,39,31,24,US House,5,Brian L. Smith,libertarian,11831,207453
2010,Ohio,OH,39,31,24,US House,6,Martin J. Elsass,libertarian,4505,205575
2010,Ohio,OH,39,31,24,US House,6,Bill Johnson,republican,103170,205575
2010,Ohio,OH,39,31,24,US House,6,Charles A. Wilson,democrat,92823,205575
2010,Ohio,OH,39,31,24,US House,6,Richard E. Cadle,constitution,5077,205575
2010,Ohio,OH,39,31,24,US House,7,Steve Austria,republican,135721,218313
2010,Ohio,OH,39,31,24,US House,7,Bill Conner,democrat,70400,218313
2010,Ohio,OH,39,31,24,US House,7,John D. Anderson,libertarian,9381,218313
2010,Ohio,OH,39,31,24,US House,7,David W. Easton,constitution,2811,218313
2010,Ohio,OH,39,31,24,US House,8,"James J. Condit, Jr.",constitution,3701,217436
2010,Ohio,OH,39,31,24,US House,8,John A. Boehner,republican,142731,217436
2010,Ohio,OH,39,31,24,US House,8,David A. Harlow,libertarian,5121,217436
2010,Ohio,OH,39,31,24,US House,8,Justin A. Coussoule,democrat,65883,217436
2010,Ohio,OH,39,31,24,US House,9,Marcy Kaptur,democrat,121819,205242
2010,Ohio,OH,39,31,24,US House,9,Rich Iott,republican,83423,205242
2010,Ohio,OH,39,31,24,US House,10,Peter J. Corrigan,republican,83809,191026
2010,Ohio,OH,39,31,24,US House,10,Dennis J. Kucinich,democrat,101343,191026
2010,Ohio,OH,39,31,24,US House,10,Jeff Goggins,libertarian,5874,191026
2010,Ohio,OH,39,31,24,US House,11,Thomas Pekarek,republican,28754,168447
2010,Ohio,OH,39,31,24,US House,11,Marcia L. Fudge,democrat,139693,168447
2010,Ohio,OH,39,31,24,US House,12,Patrick J. Tiberi,republican,150163,269180
2010,Ohio,OH,39,31,24,US House,12,Paula Brooks,democrat,110307,269180
2010,Ohio,OH,39,31,24,US House,12,Travis M. Irvine,libertarian,8710,269180
2010,Ohio,OH,39,31,24,US House,13,Rom Ganley,republican,94367,213173
2010,Ohio,OH,39,31,24,US House,13,Betty Sutton,democrat,118806,213173
2010,Ohio,OH,39,31,24,US House,14,John M. Jelenic,libertarian,8383,230865
2010,Ohio,OH,39,31,24,US House,14,Bill O'Neill,democrat,72604,230865
2010,Ohio,OH,39,31,24,US House,14,Steven C. LaTourette,republican,149878,230865
2010,Ohio,OH,39,31,24,US House,15,David Ryon,constitution,3887,220596
2010,Ohio,OH,39,31,24,US House,15,NA,NA,45,220596
2010,Ohio,OH,39,31,24,US House,15,Steve Stivers,republican,119471,220596
2010,Ohio,OH,39,31,24,US House,15,William J. Kammerer,libertarian,6116,220596
2010,Ohio,OH,39,31,24,US House,15,Mary Jo Kilroy,democrat,91077,220596
2010,Ohio,OH,39,31,24,US House,16,Jeffrey J. Blevins,libertarian,14585,220137
2010,Ohio,OH,39,31,24,US House,16,NA,NA,67,220137
2010,Ohio,OH,39,31,24,US House,16,John A. Boccieri,democrat,90833,220137
2010,Ohio,OH,39,31,24,US House,16,Jim Renacci,republican,114652,220137
2010,Ohio,OH,39,31,24,US House,17,Jim Graham,republican,57352,190666
2010,Ohio,OH,39,31,24,US House,17,Tim Ryan,democrat,102758,190666
2010,Ohio,OH,39,31,24,US House,17,"James A. Traficant, Jr.",independent,30556,190666
2010,Ohio,OH,39,31,24,US House,18,NA,NA,20,199448
2010,Ohio,OH,39,31,24,US House,18,Zachary T. Space,democrat,80756,199448
2010,Ohio,OH,39,31,24,US House,18,Bob Gibbs,republican,107426,199448
2010,Ohio,OH,39,31,24,US House,18,Lindsey Dean Sutton,constitution,11246,199448
2010,Oklahoma,OK,40,73,53,US House,1,John Sullivan,republican,151173,196829
2010,Oklahoma,OK,40,73,53,US House,1,Angelia O'Dell,independent,45656,196829
2010,Oklahoma,OK,40,73,53,US House,2,Dan Boren,democrat,108203,191429
2010,Oklahoma,OK,40,73,53,US House,2,Charles Thompson,republican,83226,191429
2010,Oklahoma,OK,40,73,53,US House,3,Frank D. Lucas,republican,161927,207616
2010,Oklahoma,OK,40,73,53,US House,3,Frankie Robbins,democrat,45689,207616
2010,Oklahoma,OK,40,73,53,US House,4,Tom Cole,republican,1,1
2010,Oklahoma,OK,40,73,53,US House,5,Clark Duffe,independent,3067,197105
2010,Oklahoma,OK,40,73,53,US House,5,Dave White,independent,2728,197105
2010,Oklahoma,OK,40,73,53,US House,5,Billy Coyle,democrat,68074,197105
2010,Oklahoma,OK,40,73,53,US House,5,James Lankford,republican,123236,197105
2010,Oregon,OR,41,92,72,US House,1,H. Joe Tabor,libertarian,2492,292909
2010,Oregon,OR,41,92,72,US House,1,Chris Henry,pacific green,2955,292909
2010,Oregon,OR,41,92,72,US House,1,David Wu,democrat,160357,292909
2010,Oregon,OR,41,92,72,US House,1,Rob Cornilles,republican,122858,292909
2010,Oregon,OR,41,92,72,US House,1,Other,,392,292909
2010,Oregon,OR,41,92,72,US House,1,Don LaMunyon,constitution,3855,292909
2010,Oregon,OR,41,92,72,US House,2,Joyce B. Segers,democrat,72173,279037
2010,Oregon,OR,41,92,72,US House,2,Other,,619,279037
2010,Oregon,OR,41,92,72,US House,2,Greg Walden,republican,206245,279037
2010,Oregon,OR,41,92,72,US House,3,Jeff Lawrence,independent,8380,275802
2010,Oregon,OR,41,92,72,US House,3,Other,,407,275802
2010,Oregon,OR,41,92,72,US House,3,Michael Meo,pacific green,6197,275802
2010,Oregon,OR,41,92,72,US House,3,Earl Blumenauer,democrat,193104,275802
2010,Oregon,OR,41,92,72,US House,3,Delia Lopez,republican,67714,275802
2010,Oregon,OR,41,92,72,US House,4,Other,,544,298052
2010,Oregon,OR,41,92,72,US House,4,Peter A. DeFazio,democrat,162416,298052
2010,Oregon,OR,41,92,72,US House,4,Mike Beilstein,pacific green,5215,298052
2010,Oregon,OR,41,92,72,US House,4,Art Robinson,republican,129877,298052
2010,Oregon,OR,41,92,72,US House,5,Kurt Schrader,democrat,145319,283556
2010,Oregon,OR,41,92,72,US House,5,Chris Lugo,pacific green,7557,283556
2010,Oregon,OR,41,92,72,US House,5,Scott Bruun,republican,130313,283556
2010,Oregon,OR,41,92,72,US House,5,Other,,367,283556
2010,Pennsylvania,PA,42,23,14,US House,1,Robert A. Brady,democrat,149944,149944
2010,Pennsylvania,PA,42,23,14,US House,2,Rick Hellberg,republican,21907,204707
2010,Pennsylvania,PA,42,23,14,US House,2,Chaka Fattah,democrat,182800,204707
2010,Pennsylvania,PA,42,23,14,US House,3,Mike Kelly,republican,111909,200833
2010,Pennsylvania,PA,42,23,14,US House,3,Kathleen A. Dahlkemper,democrat,88924,200833
2010,Pennsylvania,PA,42,23,14,US House,4,Keith Rothfus,republican,116958,237785
2010,Pennsylvania,PA,42,23,14,US House,4,Jason Altmire,democrat,120827,237785
2010,Pennsylvania,PA,42,23,14,US House,5,Glenn Thompson,republican,127427,185512
2010,Pennsylvania,PA,42,23,14,US House,5,Michael Pipe,democrat,52375,185512
2010,Pennsylvania,PA,42,23,14,US House,5,Vernon L. Etzel,libertarian,5710,185512
2010,Pennsylvania,PA,42,23,14,US House,6,Jim Gerlach,republican,133770,234263
2010,Pennsylvania,PA,42,23,14,US House,6,Manan Trivedi,democrat,100493,234263
2010,Pennsylvania,PA,42,23,14,US House,7,James D. Schneller,american congress party,2708,250847
2010,Pennsylvania,PA,42,23,14,US House,7,Bryan Lentz,democrat,110314,250847
2010,Pennsylvania,PA,42,23,14,US House,7,Patrick Meehan,republican,137825,250847
2010,Pennsylvania,PA,42,23,14,US House,8,Michael G. Fitzpatrick,republican,130759,244306
2010,Pennsylvania,PA,42,23,14,US House,8,Patrick J. Murphy,democrat,113547,244306
2010,Pennsylvania,PA,42,23,14,US House,9,Tom Conners,democrat,52322,194226
2010,Pennsylvania,PA,42,23,14,US House,9,Bill Shuster,republican,141904,194226
2010,Pennsylvania,PA,42,23,14,US House,10,Christopher P. Carney,democrat,89846,200445
2010,Pennsylvania,PA,42,23,14,US House,10,Thomas A. Marino,republican,110599,200445
2010,Pennsylvania,PA,42,23,14,US House,11,Louis J. Barletta,republican,102179,186797
2010,Pennsylvania,PA,42,23,14,US House,11,Paul E. Kanjorski,democrat,84618,186797
2010,Pennsylvania,PA,42,23,14,US House,12,Mark S. Critz,democrat,94056,185226
2010,Pennsylvania,PA,42,23,14,US House,12,Tim Burns,republican,91170,185226
2010,Pennsylvania,PA,42,23,14,US House,13,Allyson Y. Schwartz,democrat,118710,210697
2010,Pennsylvania,PA,42,23,14,US House,13,Carson Dee Adcock,republican,91987,210697
2010,Pennsylvania,PA,42,23,14,US House,14,Melissa Haluszczak,republican,49997,177470
2010,Pennsylvania,PA,42,23,14,US House,14,Michael F. Doyle,democrat,122073,177470
2010,Pennsylvania,PA,42,23,14,US House,14,Ed Bortz,green,5400,177470
2010,Pennsylvania,PA,42,23,14,US House,15,Jake Towne,towne for congress,15248,204548
2010,Pennsylvania,PA,42,23,14,US House,15,Charles W. Dent,republican,109534,204548
2010,Pennsylvania,PA,42,23,14,US House,15,John B. Callahan,democrat,79766,204548
2010,Pennsylvania,PA,42,23,14,US House,16,Joseph R. Pitts,republican,134113,205107
2010,Pennsylvania,PA,42,23,14,US House,16,Lois Herr,democrat,70994,205107
2010,Pennsylvania,PA,42,23,14,US House,17,Dave Argall,republican,95000,213486
2010,Pennsylvania,PA,42,23,14,US House,17,Tim Holden,democrat,118486,213486
2010,Pennsylvania,PA,42,23,14,US House,18,Dan Connolly,democrat,78558,240446
2010,Pennsylvania,PA,42,23,14,US House,18,Tim Murphy,republican,161888,240446
2010,Pennsylvania,PA,42,23,14,US House,19,Joshua A. Monighan,independent,10988,229756
2010,Pennsylvania,PA,42,23,14,US House,19,Ryan S. Sanders,democrat,53549,229756
2010,Pennsylvania,PA,42,23,14,US House,19,Rodd Russell Platts,republican,165219,229756
2010,Rhode Island,RI,44,15,5,US House,1,David N. Cicilline,democrat,81269,160814
2010,Rhode Island,RI,44,15,5,US House,1,NA,NA,245,160814
2010,Rhode Island,RI,44,15,5,US House,1,Gregory Raposa,independent,1334,160814
2010,Rhode Island,RI,44,15,5,US House,1,John J. Loughlin II,republican,71542,160814
2010,Rhode Island,RI,44,15,5,US House,1,Kenneth A. Capalbo,independent,6424,160814
2010,Rhode Island,RI,44,15,5,US House,2,Mark S. Zaccaria,republican,55409,174670
2010,Rhode Island,RI,44,15,5,US House,2,John O. Matson,independent,14584,174670
2010,Rhode Island,RI,44,15,5,US House,2,James R. Langevin,democrat,104442,174670
2010,Rhode Island,RI,44,15,5,US House,2,NA,NA,235,174670
2010,South Carolina,SC,45,57,48,US House,1,NA,NA,163,233695
2010,South Carolina,SC,45,57,48,US House,1,Robert Dobbs,green,3369,233695
2010,South Carolina,SC,45,57,48,US House,1,Keith Blandford,libertarian,2750,233695
2010,South Carolina,SC,45,57,48,US House,1,M. E. Mac McCullough,united citizens,1013,233695
2010,South Carolina,SC,45,57,48,US House,1,Tim Scott,republican,152755,233695
2010,South Carolina,SC,45,57,48,US House,1,Rob Groce,working families,4148,233695
2010,South Carolina,SC,45,57,48,US House,1,Ben Frasier,democrat,67008,233695
2010,South Carolina,SC,45,57,48,US House,1,Jimmy Wood,independence,2489,233695
2010,South Carolina,SC,45,57,48,US House,2,Marc Beaman,constitution,2856,259672
2010,South Carolina,SC,45,57,48,US House,2,Eddie McCain,libertarian,4228,259672
2010,South Carolina,SC,45,57,48,US House,2,Joe Wilson,republican,138861,259672
2010,South Carolina,SC,45,57,48,US House,2,Rob Miller,democrat,113625,259672
2010,South Carolina,SC,45,57,48,US House,2,NA,NA,102,259672
2010,South Carolina,SC,45,57,48,US House,3,John Dalen,constitution,2682,202108
2010,South Carolina,SC,45,57,48,US House,3,Jane Ballard Dyer,working families,6598,202108
2010,South Carolina,SC,45,57,48,US House,3,Jane Ballard Dyer,democrat,66497,202108
2010,South Carolina,SC,45,57,48,US House,3,NA,NA,96,202108
2010,South Carolina,SC,45,57,48,US House,3,Jeff Duncan,republican,126235,202108
2010,South Carolina,SC,45,57,48,US House,4,Dave Edwards,constitution,11059,216838
2010,South Carolina,SC,45,57,48,US House,4,Paul Corden,democrat,62438,216838
2010,South Carolina,SC,45,57,48,US House,4,Rick Mahler,libertarian,3010,216838
2010,South Carolina,SC,45,57,48,US House,4,Trey Gowdy,republican,137586,216838
2010,South Carolina,SC,45,57,48,US House,4,NA,NA,181,216838
2010,South Carolina,SC,45,57,48,US House,4,C. Faye Walters,green,2564,216838
2010,South Carolina,SC,45,57,48,US House,5,"John M. Spratt, Jr.",democrat,102296,228286
2010,South Carolina,SC,45,57,48,US House,5,Mick Mulvaney,republican,125834,228286
2010,South Carolina,SC,45,57,48,US House,5,NA,NA,156,228286
2010,South Carolina,SC,45,57,48,US House,6,Jim Pratt,republican,72661,199590
2010,South Carolina,SC,45,57,48,US House,6,Nammu Y. Muhammad,green,1389,199590
2010,South Carolina,SC,45,57,48,US House,6,James E. Clyburn,democrat,125459,199590
2010,South Carolina,SC,45,57,48,US House,6,NA,NA,81,199590
2010,South Dakota,SD,46,45,37,US House,0,Stephanie Herseth Sandlin,democrat,146589,319426
2010,South Dakota,SD,46,45,37,US House,0,B. Thomas Marking,independent,19134,319426
2010,South Dakota,SD,46,45,37,US House,0,Kristi Noem,republican,153703,319426
2010,Tennessee,TN,47,62,54,US House,1,Kermit E. Steck,independent,3110,152161
2010,Tennessee,TN,47,62,54,US House,1,David P. Roe,republican,123006,152161
2010,Tennessee,TN,47,62,54,US House,1,Michael Edward Clark,democrat,26045,152161
2010,Tennessee,TN,47,62,54,US House,2,Joseph R. Leinweber,independent,2497,173380
2010,Tennessee,TN,47,62,54,US House,2,Dave Hancock,democrat,25400,173380
2010,Tennessee,TN,47,62,54,US House,2,H. James Headings,independent,509,173380
2010,Tennessee,TN,47,62,54,US House,2,"D. H. """"Andy"""" Andrew",independent,1993,173380
2010,Tennessee,TN,47,62,54,US House,2,Greg Samples,independent,1185,173380
2010,Tennessee,TN,47,62,54,US House,2,"John J. Duncan, Jr.",republican,141796,173380
2010,Tennessee,TN,47,62,54,US House,3,Robert Humphries,independent,380,162056
2010,Tennessee,TN,47,62,54,US House,3,Mark DeVol,independent,5773,162056
2010,Tennessee,TN,47,62,54,US House,3,Gregory C. Goodwin,independent,380,162056
2010,Tennessee,TN,47,62,54,US House,3,Mo Kiah,independent,216,162056
2010,Tennessee,TN,47,62,54,US House,3,Savas T. Kyriakidis,independent,17077,162056
2010,Tennessee,TN,47,62,54,US House,3,Don Barkman,independent,811,162056
2010,Tennessee,TN,47,62,54,US House,3,John Wolfe,democrat,45387,162056
2010,Tennessee,TN,47,62,54,US House,3,Chuck Fleischmann,republican,92032,162056
2010,Tennessee,TN,47,62,54,US House,4,Paul H. Curtis,independent,3178,182191
2010,Tennessee,TN,47,62,54,US House,4,Gerald York,independent,2159,182191
2010,Tennessee,TN,47,62,54,US House,4,Scott DesJarlais,republican,103969,182191
2010,Tennessee,TN,47,62,54,US House,4,Lincoln Davis,democrat,70254,182191
2010,Tennessee,TN,47,62,54,US House,4,Richard S. Johnson,independent,917,182191
2010,Tennessee,TN,47,62,54,US House,4,James Gray,independent,1714,182191
2010,Tennessee,TN,47,62,54,US House,5,Jackie Miller,independent,444,176362
2010,Tennessee,TN,47,62,54,US House,5,James G. Whitfield II,independent,333,176362
2010,Tennessee,TN,47,62,54,US House,5,"John """"Big John"""" Smith",independent,533,176362
2010,Tennessee,TN,47,62,54,US House,5,Clark Taylor,independent,156,176362
2010,Tennessee,TN,47,62,54,US House,5,Jim Cooper,democrat,99162,176362
2010,Tennessee,TN,47,62,54,US House,5,David Hall,republican,74204,176362
2010,Tennessee,TN,47,62,54,US House,5,Joe D. Moore,independent,159,176362
2010,Tennessee,TN,47,62,54,US House,5,Bill Crook,independent,391,176362
2010,Tennessee,TN,47,62,54,US House,5,John P. Miglietta,independent,396,176362
2010,Tennessee,TN,47,62,54,US House,5,Stephen W. Collings,independent,584,176362
2010,Tennessee,TN,47,62,54,US House,6,Brandon E. Gore,independent,1103,191084
2010,Tennessee,TN,47,62,54,US House,6,Diane Black,republican,128517,191084
2010,Tennessee,TN,47,62,54,US House,6,David Purcell,independent,1296,191084
2010,Tennessee,TN,47,62,54,US House,6,Stephen R. Sprague,independent,596,191084
2010,Tennessee,TN,47,62,54,US House,6,Tommy N. Hay,independent,1270,191084
2010,Tennessee,TN,47,62,54,US House,6,Jim Boyd,independent,2157,191084
2010,Tennessee,TN,47,62,54,US House,6,Brett Carter,democrat,56145,191084
2010,Tennessee,TN,47,62,54,US House,7,Marsha Blackburn,republican,158916,219583
2010,Tennessee,TN,47,62,54,US House,7,"J. W. """"Bill"""" Stone",independent,6320,219583
2010,Tennessee,TN,47,62,54,US House,7,Greg Rabidoux,democrat,54347,219583
2010,Tennessee,TN,47,62,54,US House,8,Donn Janes,independent,2440,167405
2010,Tennessee,TN,47,62,54,US House,8,Stephen Lee Fincher,republican,98759,167405
2010,Tennessee,TN,47,62,54,US House,8,Mark J. Rawles,independent,1237,167405
2010,Tennessee,TN,47,62,54,US House,8,Roy Herron,democrat,64960,167405
2010,Tennessee,TN,47,62,54,US House,8,NA,NA,9,167405
2010,Tennessee,TN,47,62,54,US House,9,Charlotte Bergmann,republican,33879,134907
2010,Tennessee,TN,47,62,54,US House,9,Steve Cohen,democrat,99827,134907
2010,Tennessee,TN,47,62,54,US House,9,Sandra Sullivan,independent,673,134907
2010,Tennessee,TN,47,62,54,US House,9,Perry Steele,independent,528,134907
2010,Texas,TX,48,74,49,US House,1,Louie Gohmert,republican,129398,144209
2010,Texas,TX,48,74,49,US House,1,Charles F. Parkes III,libertarian,14811,144209
2010,Texas,TX,48,74,49,US House,2,David W. Smith,libertarian,16711,146731
2010,Texas,TX,48,74,49,US House,2,Ted Poe,republican,130020,146731
2010,Texas,TX,48,74,49,US House,3,NA,NA,22,152652
2010,Texas,TX,48,74,49,US House,3,Sam Johnson,republican,101180,152652
2010,Texas,TX,48,74,49,US House,3,John Lingenfelder,democrat,47848,152652
2010,Texas,TX,48,74,49,US House,3,Christopher J. Claytor,libertarian,3602,152652
2010,Texas,TX,48,74,49,US House,4,Jim D. Prindle,libertarian,4729,186286
2010,Texas,TX,48,74,49,US House,4,VaLinda Hathcox,democrat,40975,186286
2010,Texas,TX,48,74,49,US House,4,Ralph M. Hall,republican,136338,186286
2010,Texas,TX,48,74,49,US House,4,Shane Shepard,independent,4244,186286
2010,Texas,TX,48,74,49,US House,5,Tom Berry,democrat,41649,151349
2010,Texas,TX,48,74,49,US House,5,Jeb Hensarling,republican,106742,151349
2010,Texas,TX,48,74,49,US House,5,Ken Ashby,libertarian,2958,151349
2010,Texas,TX,48,74,49,US House,6,David E. Cozad,democrat,50717,162557
2010,Texas,TX,48,74,49,US House,6,Byron Severns,libertarian,4700,162557
2010,Texas,TX,48,74,49,US House,6,Joe Barton,republican,107140,162557
2010,Texas,TX,48,74,49,US House,7,Lissa Squiers,,1019,176378
2010,Texas,TX,48,74,49,US House,7,John Abney Culberson,republican,143655,176378
2010,Texas,TX,48,74,49,US House,7,Bob Townsend,libertarian,31704,176378
2010,Texas,TX,48,74,49,US House,8,Bruce West,libertarian,4988,201099
2010,Texas,TX,48,74,49,US House,8,Kevin Brady,republican,161417,201099
2010,Texas,TX,48,74,49,US House,8,Kent Hargett,democrat,34694,201099
2010,Texas,TX,48,74,49,US House,9,Michael W. Hope,libertarian,1459,105767
2010,Texas,TX,48,74,49,US House,9,Al Green,democrat,80107,105767
2010,Texas,TX,48,74,49,US House,9,Steve Mueller,republican,24201,105767
